id,elevation,read_date,datum_adj
27001900,813.65,2002-05-22,NGVD 29
27001900,813.62,2002-05-29,NGVD 29
27001900,813.6,2002-06-05,NGVD 29
27001900,813.74,2002-06-12,NGVD 29
27001900,813.7,2002-06-19,NGVD 29
27001900,814.92,2002-06-26,NGVD 29
27001900,814.89,2002-07-03,NGVD 29
27001900,814.8,2002-07-10,NGVD 29
27001900,814.92,2002-07-17,NGVD 29
27001900,814.81,2002-07-24,NGVD 29
27001900,815.01,2002-07-31,NGVD 29
27001900,815.36,2002-08-07,NGVD 29
27001900,815.19,2002-08-14,NGVD 29
27001900,815.97,2002-08-21,NGVD 29
27001900,815.23,2002-08-28,NGVD 29
27001900,815.42,2002-09-04,NGVD 29
27001900,815.81,2002-09-11,NGVD 29
27001900,815.32,2002-09-18,NGVD 29
27001900,815.47,2002-09-25,NGVD 29
27001900,815.64,2002-10-02,NGVD 29
27001900,816.07,2002-10-09,NGVD 29
27001900,815.95,2002-10-16,NGVD 29
27001900,815.55,2002-10-24,NGVD 29
27001900,815.42,2002-10-30,NGVD 29
27001900,815.49,2002-11-06,NGVD 29
27001900,815.46,2002-11-13,NGVD 29
27001900,815.41,2002-11-20,NGVD 29
27001900,814.51,2003-04-09,NGVD 29
27001900,814.69,2003-04-16,NGVD 29
27001900,814.7,2003-04-23,NGVD 29
27001900,814.63,2003-04-30,NGVD 29
27001900,814.59,2003-05-07,NGVD 29
27001900,815.22,2003-05-14,NGVD 29
27001900,815.34,2003-05-21,NGVD 29
27001900,815.39,2003-05-28,NGVD 29
27001900,815.42,2003-06-04,NGVD 29
27001900,815.35,2003-06-06,NGVD 29
27001900,815.25,2003-06-11,NGVD 29
27001900,815.01,2003-06-18,NGVD 29
27001900,815.55,2003-06-25,NGVD 29
27001900,815.15,2003-07-02,NGVD 29
27001900,815.13,2003-07-09,NGVD 29
27001900,815.06,2003-07-16,NGVD 29
27001900,814.92,2003-07-23,NGVD 29
27001900,814.76,2003-07-30,NGVD 29
27001900,814.6,2003-08-06,NGVD 29
27001900,814.47,2003-08-13,NGVD 29
27001900,814.38,2003-08-20,NGVD 29
27001900,814.22,2003-08-27,NGVD 29
27001900,814.02,2003-09-03,NGVD 29
27001900,813.87,2003-09-10,NGVD 29
27001900,813.9,2003-09-17,NGVD 29
27001900,813.82,2003-09-24,NGVD 29
27001900,813.67,2003-10-01,NGVD 29
27001900,813.58,2003-10-08,NGVD 29
27001900,813.54,2003-10-15,NGVD 29
27001900,813.46,2003-10-22,NGVD 29
27001900,813.36,2003-10-29,NGVD 29
27001900,813.32,2003-11-05,NGVD 29
27001900,813.24,2003-11-12,NGVD 29
27001900,813.22,2003-11-19,NGVD 29
27001900,813.24,2003-11-26,NGVD 29
27001900,813.07,2004-04-07,NGVD 29
27001900,812.97,2004-04-14,NGVD 29
27001900,813.15,2004-04-21,NGVD 29
27001900,813.13,2004-04-28,NGVD 29
27001900,812.97,2004-05-05,NGVD 29
27001900,812.99,2004-05-12,NGVD 29
27001900,813.11,2004-05-19,NGVD 29
27001900,813.25,2004-05-26,NGVD 29
27001900,813.36,2004-05-27,NGVD 29
27001900,813.59,2004-06-02,NGVD 29
27001900,813.75,2004-06-09,NGVD 29
27001900,813.85,2004-06-16,NGVD 29
27001900,813.75,2004-06-21,NGVD 29
27001900,813.71,2004-06-23,NGVD 29
27001900,813.61,2004-06-30,NGVD 29
27001900,813.63,2004-07-06,NGVD 29
27001900,813.65,2004-07-07,NGVD 29
27001900,813.73,2004-07-12,NGVD 29
27001900,813.65,2004-07-14,NGVD 29
27001900,813.55,2004-07-21,NGVD 29
27001900,813.43,2004-07-26,NGVD 29
27001900,813.39,2004-07-28,NGVD 29
27001900,813.41,2004-08-04,NGVD 29
27001900,813.25,2004-08-11,NGVD 29
27001900,813.05,2004-08-18,NGVD 29
27001900,813.1,2004-08-25,NGVD 29
27001900,813.05,2004-09-01,NGVD 29
27001900,813.02,2004-09-08,NGVD 29
27001900,813.27,2004-09-15,NGVD 29
27001900,813.17,2004-09-22,NGVD 29
27001900,813.09,2004-09-29,NGVD 29
27001900,812.98,2004-10-06,NGVD 29
27001900,812.92,2004-10-13,NGVD 29
27001900,812.83,2004-10-20,NGVD 29
27001900,812.79,2004-10-27,NGVD 29
27001900,812.95,2004-11-03,NGVD 29
27001900,812.89,2004-11-10,NGVD 29
27001900,812.8,2004-11-17,NGVD 29
27001900,812.83,2004-11-24,NGVD 29
27001900,812.76,2004-12-14,NGVD 29
27001900,812.76,2005-04-06,NGVD 29
27001900,812.77,2005-04-13,NGVD 29
27001900,812.89,2005-04-20,NGVD 29
27001900,812.8,2005-04-27,NGVD 29
27001900,812.7,2005-05-04,NGVD 29
27001900,812.69,2005-05-11,NGVD 29
27001900,812.82,2005-05-18,NGVD 29
27001900,812.79,2005-05-25,NGVD 29
27001900,812.77,2005-06-01,NGVD 29
27001900,812.82,2005-06-08,NGVD 29
27001900,812.82,2005-06-15,NGVD 29
27001900,812.83,2005-06-22,NGVD 29
27001900,812.87,2005-06-29,NGVD 29
27001900,812.75,2005-07-06,NGVD 29
27001900,812.63,2005-07-13,NGVD 29
27001900,812.46,2005-07-20,NGVD 29
27001900,812.28,2005-07-27,NGVD 29
27001900,812.45,2005-08-03,NGVD 29
27001900,812.5,2005-08-10,NGVD 29
27001900,812.48,2005-08-17,NGVD 29
27001900,812.4,2005-08-24,NGVD 29
27001900,812.44,2005-08-31,NGVD 29
27001900,812.54,2005-09-07,NGVD 29
27001900,812.58,2005-09-14,NGVD 29
27001900,812.54,2005-09-21,NGVD 29
27001900,812.6,2005-09-28,NGVD 29
27001900,813.48,2005-10-05,NGVD 29
27001900,813.52,2005-10-06,NGVD 29
27001900,813.7,2005-10-12,NGVD 29
27001900,813.63,2005-10-19,NGVD 29
27001900,813.56,2005-10-26,NGVD 29
27001900,813.48,2005-11-02,NGVD 29
27001900,813.34,2005-11-09,NGVD 29
27001900,813.38,2005-11-23,NGVD 29
27001900,813.45,2005-11-30,NGVD 29
27001900,813.61,2006-04-06,NGVD 29
27001900,814.09,2006-04-12,NGVD 29
27001900,814.02,2006-04-19,NGVD 29
27001900,813.94,2006-04-26,NGVD 29
27001900,814.24,2006-05-03,NGVD 29
27001900,814.17,2006-05-10,NGVD 29
27001900,814.09,2006-05-17,NGVD 29
27001900,814.09,2006-05-24,NGVD 29
27001900,814.07,2006-05-26,NGVD 29
27001900,814.01,2006-05-31,NGVD 29
27001900,813.94,2006-06-07,NGVD 29
27001900,813.89,2006-06-09,NGVD 29
27001900,813.75,2006-06-14,NGVD 29
27001900,813.85,2006-06-21,NGVD 29
27001900,813.77,2006-06-28,NGVD 29
27001900,813.6,2006-07-05,NGVD 29
27001900,813.41,2006-07-13,NGVD 29
27001900,813.27,2006-07-19,NGVD 29
27001900,813.33,2006-07-26,NGVD 29
27001900,813.71,2006-08-02,NGVD 29
27001900,813.61,2006-08-09,NGVD 29
27001900,813.53,2006-08-16,NGVD 29
27001900,813.53,2006-08-23,NGVD 29
27001900,813.58,2006-08-30,NGVD 29
27001900,813.58,2006-09-06,NGVD 29
27001900,813.45,2006-09-13,NGVD 29
27001900,813.35,2006-09-20,NGVD 29
27001900,813.37,2006-09-27,NGVD 29
27001900,813.29,2006-10-04,NGVD 29
27001900,813.13,2006-10-11,NGVD 29
27001900,813.07,2006-10-18,NGVD 29
27001900,812.97,2006-10-26,NGVD 29
27001900,812.89,2006-11-01,NGVD 29
27001900,812.87,2006-11-08,NGVD 29
27001900,812.79,2006-11-15,NGVD 29
27001900,812.75,2006-11-22,NGVD 29
27001900,812.73,2006-11-29,NGVD 29
27001900,812.9,2007-03-28,NGVD 29
27001900,813.11,2007-04-04,NGVD 29
27001900,813.17,2007-04-11,NGVD 29
27001900,813.05,2007-04-19,NGVD 29
27001900,813.05,2007-04-25,NGVD 29
27001900,812.95,2007-05-02,NGVD 29
27001900,812.93,2007-05-09,NGVD 29
27001900,812.87,2007-05-16,NGVD 29
27001900,812.7,2007-05-23,NGVD 29
27001900,812.71,2007-05-30,NGVD 29
27001900,812.69,2007-06-06,NGVD 29
27001900,812.51,2007-06-13,NGVD 29
27001900,812.45,2007-06-20,NGVD 29
27001900,812.45,2007-06-27,NGVD 29
27001900,812.29,2007-07-03,NGVD 29
27001900,812.25,2007-07-11,NGVD 29
27001900,812.15,2007-07-18,NGVD 29
27001900,812.2,2007-07-19,NGVD 29
27001900,812.12,2007-07-25,NGVD 29
27001900,812.01,2007-08-01,NGVD 29
27001900,811.91,2007-08-08,NGVD 29
27001900,812.43,2007-08-14,NGVD 29
27001900,812.79,2007-08-21,NGVD 29
27001900,812.99,2007-08-27,NGVD 29
27001900,812.82,2007-09-05,NGVD 29
27001900,812.87,2007-09-10,NGVD 29
27001900,812.69,2007-09-17,NGVD 29
27001900,813.42,2007-09-26,NGVD 29
27001900,813.59,2007-10-01,NGVD 29
27001900,814.01,2007-10-09,NGVD 29
27001900,813.93,2007-10-15,NGVD 29
27001900,814.19,2007-10-22,NGVD 29
27001900,814.16,2007-10-29,NGVD 29
27001900,814.01,2007-11-05,NGVD 29
27001900,813.97,2007-11-13,NGVD 29
27001900,813.91,2007-11-19,NGVD 29
27001900,813.81,2007-11-26,NGVD 29
27001900,813.95,2008-04-24,NGVD 29
27001900,813.93,2008-05-01,NGVD 29
27001900,814.21,2008-05-07,NGVD 29
27001900,814.15,2008-05-16,NGVD 29
27001900,814.05,2008-05-20,NGVD 29
27001900,813.87,2008-05-29,NGVD 29
27001900,813.89,2008-06-02,NGVD 29
27001900,814.0,2008-06-09,NGVD 29
27001900,813.91,2008-06-17,NGVD 29
27001900,813.91,2008-06-24,NGVD 29
27001900,813.71,2008-06-30,NGVD 29
27001900,813.57,2008-07-08,NGVD 29
27001900,813.29,2008-07-23,NGVD 29
27001900,813.23,2008-07-29,NGVD 29
27001900,813.1,2008-08-06,NGVD 29
27001900,813.01,2008-08-14,NGVD 29
27001900,812.99,2008-08-29,NGVD 29
27001900,812.83,2008-09-05,NGVD 29
27001900,812.79,2008-09-12,NGVD 29
27001900,812.75,2008-09-19,NGVD 29
27001900,812.71,2008-09-24,NGVD 29
27001900,812.59,2008-10-01,NGVD 29
27001900,812.63,2008-10-09,NGVD 29
27001900,812.59,2008-10-17,NGVD 29
27001900,812.55,2008-10-24,NGVD 29
27001900,812.45,2008-10-29,NGVD 29
27001900,812.41,2008-11-03,NGVD 29
27001900,812.45,2008-11-12,NGVD 29
27001900,812.45,2008-11-19,NGVD 29
27001900,812.6,2009-04-06,NGVD 29
27001900,812.5,2009-04-14,NGVD 29
27001900,812.47,2009-04-23,NGVD 29
27001900,812.49,2009-04-29,NGVD 29
27001900,812.38,2009-05-06,NGVD 29
27001900,812.32,2009-05-15,NGVD 29
27001900,812.22,2009-05-20,NGVD 29
27001900,812.06,2009-05-28,NGVD 29
27001900,811.93,2009-06-02,NGVD 29
27001900,812.05,2009-06-08,NGVD 29
27001900,811.91,2009-06-16,NGVD 29
27001900,811.99,2009-06-17,NGVD 29
27001900,811.97,2009-06-22,NGVD 29
27001900,811.79,2009-06-30,NGVD 29
27001900,811.72,2009-07-08,NGVD 29
27001900,811.62,2009-07-14,NGVD 29
27001900,811.49,2009-07-24,NGVD 29
27001900,811.39,2009-07-28,NGVD 29
27001900,811.48,2009-08-03,NGVD 29
27001900,811.65,2009-08-10,NGVD 29
27001900,811.8,2009-08-20,NGVD 29
27001900,811.89,2009-08-25,NGVD 29
27001900,811.7,2009-09-04,NGVD 29
27001900,811.63,2009-09-10,NGVD 29
27001900,811.4,2009-09-24,NGVD 29
27001900,811.38,2009-09-30,NGVD 29
27001900,811.68,2009-10-08,NGVD 29
27001900,811.65,2009-10-16,NGVD 29
27001900,811.62,2009-10-20,NGVD 29
27001900,811.71,2009-10-29,NGVD 29
27001900,811.82,2009-11-02,NGVD 29
27001900,811.75,2009-11-10,NGVD 29
27001900,811.69,2009-11-17,NGVD 29
27001900,811.68,2009-11-24,NGVD 29
27001900,811.66,2009-12-01,NGVD 29
27001900,811.89,2010-03-29,NGVD 29
27001900,811.84,2010-04-09,NGVD 29
27001900,811.89,2010-04-13,NGVD 29
27001900,811.83,2010-04-27,NGVD 29
27001900,811.91,2010-05-13,NGVD 29
27001900,811.9,2010-05-19,NGVD 29
27001900,811.92,2010-05-26,NGVD 29
27001900,811.89,2010-06-22,NGVD 29
27001900,812.23,2010-06-28,NGVD 29
27001900,812.18,2010-07-06,NGVD 29
27001900,812.16,2010-07-12,NGVD 29
27001900,812.12,2010-07-19,NGVD 29
27001900,812.08,2010-07-29,NGVD 29
27001900,812.06,2010-08-03,NGVD 29
27001900,812.25,2010-08-11,NGVD 29
27001900,812.5,2010-08-13,NGVD 29
27001900,812.48,2010-08-17,NGVD 29
27001900,812.38,2010-08-24,NGVD 29
27001900,812.29,2010-08-31,NGVD 29
27001900,812.41,2010-09-02,NGVD 29
27001900,812.25,2010-09-07,NGVD 29
27001900,812.27,2010-09-15,NGVD 29
27001900,812.26,2010-09-22,NGVD 29
27001900,812.59,2010-09-24,NGVD 29
27001900,812.63,2010-09-29,NGVD 29
27001900,812.5,2010-10-05,NGVD 29
27001900,812.46,2010-10-13,NGVD 29
27001900,812.31,2010-10-22,NGVD 29
27001900,812.42,2010-10-29,NGVD 29
27001900,812.34,2010-11-05,NGVD 29
27001900,812.33,2010-11-10,NGVD 29
27001900,812.56,2010-11-18,NGVD 29
27001900,812.95,2011-03-22,NGVD 29
27001900,813.25,2011-03-24,NGVD 29
27001900,813.39,2011-04-01,NGVD 29
27001900,813.43,2011-04-11,NGVD 29
27001900,813.43,2011-04-20,NGVD 29
27001900,813.63,2011-04-27,NGVD 29
27001900,813.71,2011-05-02,NGVD 29
27001900,813.79,2011-05-12,NGVD 29
27001900,813.73,2011-05-18,NGVD 29
27001900,814.15,2011-05-23,NGVD 29
27001900,814.35,2011-05-31,NGVD 29
27001900,814.67,2011-06-08,NGVD 29
27001900,814.63,2011-06-13,NGVD 29
27001900,814.72,2011-06-15,NGVD 29
27001900,815.41,2011-06-23,NGVD 29
27001900,815.53,2011-06-27,NGVD 29
27001900,815.38,2011-07-06,NGVD 29
27001900,815.37,2011-07-11,NGVD 29
27001900,815.94,2011-07-18,NGVD 29
27001900,816.07,2011-07-20,NGVD 29
27001900,816.05,2011-07-26,NGVD 29
27001900,816.03,2011-07-27,NGVD 29
27001900,816.05,2011-08-01,NGVD 29
27001900,815.99,2011-08-03,NGVD 29
27001900,815.79,2011-08-04,NGVD 29
27001900,815.49,2011-08-05,NGVD 29
27001900,815.39,2011-08-08,NGVD 29
27001900,815.31,2011-08-09,NGVD 29
27001900,815.09,2011-08-10,NGVD 29
27001900,815.09,2011-08-15,NGVD 29
27001900,815.33,2011-08-17,NGVD 29
27001900,815.25,2011-08-23,NGVD 29
27001900,815.15,2011-08-29,NGVD 29
27001900,814.95,2011-09-07,NGVD 29
27001900,814.85,2011-09-12,NGVD 29
27001900,814.61,2011-09-21,NGVD 29
27001900,814.55,2011-09-26,NGVD 29
27001900,814.39,2011-10-05,NGVD 29
27001900,814.33,2011-10-12,NGVD 29
27001900,814.23,2011-10-18,NGVD 29
27001900,814.13,2011-10-27,NGVD 29
27001900,814.07,2011-10-31,NGVD 29
27001900,813.95,2011-11-09,NGVD 29
27001900,813.91,2011-11-14,NGVD 29
27001900,813.85,2011-11-22,NGVD 29
27001900,813.85,2011-11-28,NGVD 29
27001900,813.89,2012-03-23,NGVD 29
27001900,813.83,2012-03-29,NGVD 29
27001900,813.79,2012-04-05,NGVD 29
27001900,813.71,2012-04-11,NGVD 29
27001900,813.87,2012-04-18,NGVD 29
27001900,813.85,2012-04-25,NGVD 29
27001900,813.87,2012-05-02,NGVD 29
27001900,814.47,2012-05-07,NGVD 29
27001900,814.63,2012-05-15,NGVD 29
27001900,814.55,2012-05-21,NGVD 29
27001900,814.93,2012-05-24,NGVD 29
27001900,815.09,2012-05-25,NGVD 29
27001900,815.57,2012-05-29,NGVD 29
27001900,815.49,2012-06-08,NGVD 29
27001900,815.45,2012-06-11,NGVD 29
27001900,815.41,2012-06-14,NGVD 29
27001900,815.55,2012-06-18,NGVD 29
27001900,815.63,2012-06-20,NGVD 29
27001900,815.55,2012-06-21,NGVD 29
27001900,815.35,2012-06-22,NGVD 29
27001900,815.27,2012-06-25,NGVD 29
27001900,815.24,2012-06-27,NGVD 29
27001900,815.03,2012-07-05,NGVD 29
27001900,814.89,2012-07-11,NGVD 29
27001900,814.97,2012-07-18,NGVD 29
27001900,815.03,2012-07-25,NGVD 29
27001900,814.99,2012-07-30,NGVD 29
27001900,814.77,2012-08-09,NGVD 29
27001900,814.65,2012-08-16,NGVD 29
27001900,814.55,2012-08-21,NGVD 29
27001900,814.41,2012-08-29,NGVD 29
27001900,814.22,2012-09-06,NGVD 29
27001900,814.07,2012-09-13,NGVD 29
27001900,813.91,2012-09-18,NGVD 29
27001900,813.85,2012-09-19,NGVD 29
27001900,813.76,2012-09-25,NGVD 29
27001900,813.67,2012-10-01,NGVD 29
27001900,813.47,2012-10-11,NGVD 29
27001900,813.42,2012-10-17,NGVD 29
27001900,813.39,2012-10-22,NGVD 29
27001900,813.38,2012-10-31,NGVD 29
27001900,813.35,2012-11-08,NGVD 29
27001900,813.35,2012-11-13,NGVD 29
27001900,813.28,2012-11-20,NGVD 29
27001900,813.23,2012-11-28,NGVD 29
27001900,814.33,2013-04-25,NGVD 29
27001900,814.35,2013-05-02,NGVD 29
27001900,814.33,2013-05-09,NGVD 29
27001900,814.33,2013-05-14,NGVD 29
27001900,814.87,2013-05-22,NGVD 29
27001900,815.03,2013-05-29,NGVD 29
27001900,815.25,2013-05-30,NGVD 29
27001900,815.19,2013-06-03,NGVD 29
27001900,815.15,2013-06-05,NGVD 29
27001900,815.25,2013-06-12,NGVD 29
27001900,815.17,2013-06-19,NGVD 29
27001900,815.35,2013-06-21,NGVD 29
27001900,815.67,2013-06-24,NGVD 29
27001900,815.75,2013-07-02,NGVD 29
27001900,815.65,2013-07-10,NGVD 29
27001900,815.95,2013-07-15,NGVD 29
27001900,816.05,2013-07-18,NGVD 29
27001900,815.94,2013-07-22,NGVD 29
27001900,815.88,2013-07-24,NGVD 29
27001900,815.7,2013-07-31,NGVD 29
27001900,815.76,2013-08-07,NGVD 29
27001900,815.66,2013-08-12,NGVD 29
27001900,815.64,2013-08-13,NGVD 29
27001900,815.56,2013-08-14,NGVD 29
27001900,815.49,2013-08-15,NGVD 29
27001900,815.38,2013-08-20,NGVD 29
27001900,815.24,2013-08-27,NGVD 29
27001900,815.07,2013-09-03,NGVD 29
27001900,814.93,2013-09-10,NGVD 29
27001900,814.8,2013-09-18,NGVD 29
27001900,814.7,2013-09-24,NGVD 29
27001900,814.58,2013-10-02,NGVD 29
27001900,814.68,2013-10-03,NGVD 29
27001900,814.62,2013-10-09,NGVD 29
27001900,814.68,2013-10-16,NGVD 29
27001900,814.66,2013-10-21,NGVD 29
27001900,814.54,2013-10-28,NGVD 29
27001900,814.52,2013-11-07,NGVD 29
27001900,814.44,2013-11-13,NGVD 29
27001900,814.41,2013-11-20,NGVD 29
27001900,814.58,2014-04-11,NGVD 29
27001900,814.64,2014-04-15,NGVD 29
27001900,814.96,2014-04-25,NGVD 29
27001900,815.78,2014-05-01,NGVD 29
27001900,815.94,2014-05-06,NGVD 29
27001900,816.05,2014-05-09,NGVD 29
27001900,816.19,2014-05-13,NGVD 29
27001900,816.61,2014-05-21,NGVD 29
27001900,816.5,2014-05-27,NGVD 29
27001900,816.49,2014-05-28,NGVD 29
27001900,816.42,2014-05-29,NGVD 29
27001900,816.38,2014-05-30,NGVD 29
27001900,816.67,2014-06-02,NGVD 29
27001900,816.7,2014-06-04,NGVD 29
27001900,816.81,2014-06-10,NGVD 29
27001900,816.77,2014-06-13,NGVD 29
27001900,817.07,2014-06-16,NGVD 29
27001900,817.14,2014-06-17,NGVD 29
27001900,817.22,2014-06-18,NGVD 29
27001900,817.78,2014-06-19,NGVD 29
27001900,817.88,2014-06-20,NGVD 29
27001900,818.03,2014-06-23,NGVD 29
27001900,818.03,2014-06-24,NGVD 29
27001900,818.02,2014-06-25,NGVD 29
27001900,817.88,2014-06-27,NGVD 29
27001900,817.98,2014-06-30,NGVD 29
27001900,817.7,2014-07-03,NGVD 29
27001900,817.53,2014-07-07,NGVD 29
27001900,817.33,2014-07-09,NGVD 29
27001900,817.19,2014-07-10,NGVD 29
27001900,817.33,2014-07-11,NGVD 29
27001900,817.33,2014-07-14,NGVD 29
27001900,817.23,2014-07-15,NGVD 29
27001900,817.06,2014-07-16,NGVD 29
27001900,816.91,2014-07-17,NGVD 29
27001900,816.79,2014-07-18,NGVD 29
27001900,816.75,2014-07-22,NGVD 29
27001900,816.62,2014-07-23,NGVD 29
27001900,816.43,2014-07-28,NGVD 29
27001900,816.16,2014-07-30,NGVD 29
27001900,816.06,2014-07-31,NGVD 29
27001900,816.08,2014-08-04,NGVD 29
27001900,815.9,2014-08-06,NGVD 29
27001900,815.72,2014-08-12,NGVD 29
27001900,815.68,2014-08-21,NGVD 29
27001900,815.53,2014-08-27,NGVD 29
27001900,815.5,2014-08-29,NGVD 29
27001900,815.74,2014-09-04,NGVD 29
27001900,815.68,2014-09-10,NGVD 29
27001900,815.54,2014-09-16,NGVD 29
27001900,815.38,2014-09-18,NGVD 29
27001900,815.36,2014-09-23,NGVD 29
27001900,815.31,2014-09-24,NGVD 29
27001900,815.3,2014-10-03,NGVD 29
27001900,815.26,2014-10-08,NGVD 29
27001900,815.16,2014-10-15,NGVD 29
27001900,815.04,2014-10-22,NGVD 29
27001900,815.0,2014-10-29,NGVD 29
27001900,814.92,2014-11-05,NGVD 29
27001900,814.86,2014-11-13,NGVD 29
27001900,814.52,2015-04-01,NGVD 29
27001900,814.46,2015-04-09,NGVD 29
27001900,814.56,2015-04-14,NGVD 29
27001900,814.46,2015-04-22,NGVD 29
27001900,814.38,2015-05-01,NGVD 29
27001900,814.37,2015-05-08,NGVD 29
27001900,814.44,2015-05-13,NGVD 29
27001900,814.4,2015-05-20,NGVD 29
27001900,814.52,2015-05-27,NGVD 29
27001900,814.72,2015-06-04,NGVD 29
27001900,814.79,2015-06-12,NGVD 29
27001900,814.72,2015-06-17,NGVD 29
27001900,815.06,2015-06-22,NGVD 29
27001900,815.18,2015-07-01,NGVD 29
27001900,815.5,2015-07-06,NGVD 29
27001900,815.96,2015-07-15,NGVD 29
27001900,816.02,2015-07-21,NGVD 29
27001900,815.78,2015-07-23,NGVD 29
27001900,815.94,2015-07-28,NGVD 29
27001900,815.46,2015-08-05,NGVD 29
27001900,815.54,2015-08-07,NGVD 29
27001900,815.52,2015-08-10,NGVD 29
27001900,815.36,2015-08-14,NGVD 29
27001900,815.48,2015-08-19,NGVD 29
27001900,815.42,2015-08-24,NGVD 29
27001900,815.35,2015-08-26,NGVD 29
27001900,815.32,2015-08-27,NGVD 29
27001900,815.28,2015-09-02,NGVD 29
27001900,815.3,2015-09-10,NGVD 29
27001900,815.13,2015-09-16,NGVD 29
27001900,815.5,2015-09-23,NGVD 29
27001900,815.46,2015-09-30,NGVD 29
27001900,815.32,2015-10-09,NGVD 29
27001900,815.2,2015-10-15,NGVD 29
27001900,815.06,2015-10-22,NGVD 29
27001900,815.2,2015-10-28,NGVD 29
27001900,815.24,2015-11-05,NGVD 29
27001900,815.12,2015-11-10,NGVD 29
27001900,815.82,2015-11-18,NGVD 29
27001900,815.92,2015-11-25,NGVD 29
27001900,816.04,2015-12-11,NGVD 29
27001900,816.08,2015-12-18,NGVD 29
27001900,815.7,2015-12-21,NGVD 29
27001900,815.63,2015-12-22,NGVD 29
27001900,815.58,2015-12-23,NGVD 29
27001900,815.6,2016-03-24,NGVD 29
27001900,815.6,2016-04-01,NGVD 29
27001900,815.38,2016-04-08,NGVD 29
27001900,815.32,2016-04-14,NGVD 29
27001900,815.36,2016-04-22,NGVD 29
27001900,815.52,2016-04-27,NGVD 29
27001900,815.73,2016-05-03,NGVD 29
27001900,815.7,2016-05-12,NGVD 29
27001900,815.72,2016-05-13,NGVD 29
27001900,815.63,2016-05-18,NGVD 29
27001900,815.44,2016-05-26,NGVD 29
27001900,815.38,2016-06-02,NGVD 29
27001900,815.31,2016-06-08,NGVD 29
27001900,815.76,2016-06-15,NGVD 29
27001900,815.82,2016-06-21,NGVD 29
27001900,815.83,2016-06-27,NGVD 29
27001900,815.58,2016-06-30,NGVD 29
27001900,815.46,2016-07-05,NGVD 29
27001900,815.56,2016-07-06,NGVD 29
27001900,815.4,2016-07-14,NGVD 29
27001900,815.3,2016-07-19,NGVD 29
27001900,815.26,2016-07-22,NGVD 29
27001900,815.48,2016-07-25,NGVD 29
27001900,815.58,2016-08-05,NGVD 29
27001900,815.4,2016-08-08,NGVD 29
27001900,815.32,2016-08-09,NGVD 29
27001900,815.34,2016-08-10,NGVD 29
27001900,815.68,2016-08-11,NGVD 29
27001900,815.85,2016-08-15,NGVD 29
27001900,815.89,2016-08-17,NGVD 29
27001900,815.92,2016-08-19,NGVD 29
27001900,815.94,2016-08-22,NGVD 29
27001900,816.28,2016-08-30,NGVD 29
27001900,815.86,2016-09-03,NGVD 29
27001900,816.07,2016-09-06,NGVD 29
27001900,815.97,2016-09-14,NGVD 29
27001900,815.87,2016-09-15,NGVD 29
27001900,815.96,2016-09-16,NGVD 29
27001900,816.22,2016-09-22,NGVD 29
27001900,816.25,2016-09-23,NGVD 29
27001900,816.34,2016-09-27,NGVD 29
27001900,815.68,2016-10-03,NGVD 29
27001900,815.6,2016-10-04,NGVD 29
27001900,815.7,2016-10-05,NGVD 29
27001900,815.86,2016-10-07,NGVD 29
27001900,815.92,2016-10-12,NGVD 29
27001900,815.72,2016-10-14,NGVD 29
27001900,815.9,2016-10-18,NGVD 29
27001900,815.89,2016-10-19,NGVD 29
27001900,815.78,2016-10-20,NGVD 29
27001900,815.62,2016-10-24,NGVD 29
27001900,815.75,2016-10-26,NGVD 29
27001900,815.82,2016-10-31,NGVD 29
27001900,815.8,2016-11-02,NGVD 29
27001900,815.76,2016-11-03,NGVD 29
27001900,815.63,2016-11-07,NGVD 29
27001900,815.58,2016-11-09,NGVD 29
27001900,815.57,2016-11-10,NGVD 29
27001900,815.51,2016-11-14,NGVD 29
27001900,815.49,2016-11-15,NGVD 29
27001900,815.47,2016-11-17,NGVD 29
27001900,815.62,2016-11-23,NGVD 29
27001900,815.92,2016-11-29,NGVD 29
27001900,815.96,2016-11-30,NGVD 29
27001900,815.9,2016-12-02,NGVD 29
27001900,815.76,2016-12-05,NGVD 29
27001900,815.74,2016-12-07,NGVD 29
27001900,816.33,2017-03-06,NGVD 29
27001900,816.35,2017-03-07,NGVD 29
27001900,815.77,2017-03-10,NGVD 29
27001900,815.55,2017-03-13,NGVD 29
27001900,815.43,2017-03-15,NGVD 29
27001900,815.35,2017-03-17,NGVD 29
27001900,815.29,2017-03-20,NGVD 29
27001900,815.25,2017-03-21,NGVD 29
27001900,815.25,2017-03-23,NGVD 29
27001900,815.25,2017-04-03,NGVD 29
27001900,815.2,2017-04-12,NGVD 29
27001900,815.67,2017-04-20,NGVD 29
27001900,815.87,2017-04-27,NGVD 29
27001900,815.97,2017-05-02,NGVD 29
27001900,816.08,2017-05-03,NGVD 29
27001900,815.59,2017-05-08,NGVD 29
27001900,815.59,2017-05-10,NGVD 29
27001900,815.49,2017-05-11,NGVD 29
27001900,815.89,2017-05-18,NGVD 29
27001900,816.46,2017-05-23,NGVD 29
27001900,816.46,2017-05-24,NGVD 29
27001900,816.23,2017-05-30,NGVD 29
27001900,816.19,2017-05-31,NGVD 29
27001900,816.07,2017-06-06,NGVD 29
27001900,816.05,2017-06-07,NGVD 29
